name	PMNL	PBMC	count	r	sig
FOXN3-AS1	15.508	2.51291	69	3.27326419246988	NONE
THEMIS2	52.7009818181818	8.58325090909091	294	3.26591622125804	NONE
ACTB	196.469276923077	32.0121184615385	210	3.26529612840419	NONE
NEAT1	266.92692	43.56014	273	3.26304677428988	NONE
INAFM1	101.76	16.6112	234	3.26262483199529	NONE
RP11-404E16.1	21.4025	3.49373	52	3.26262176092549	NONE
TANC1	0.107503	0.0175488	52	3.2626150933829	NONE
RP11-378A13.2	66.1069	10.8547	58	3.25416346863899	NONE
P2RX1	14.9763666666667	2.45995666666667	341	3.25366531419816	NONE
HLX	17.6856	2.91193	69	3.25021004387006	NONE
FTH1	188.719833333333	31.1289333333333	840	3.24760046165587	NONE
JDP2	8.87647857142857	1.46652642857143	328	3.24526684079661	NONE
ZNF768	26.22895	4.333705	117	3.2451696579017	NONE
BTG2	206.129	34.07225	1549	3.24456082351708	NONE
RGL2	28.56659	4.72529666666667	52	3.2435344775488	NONE
DOCK1	0.0692324	0.01146765	70	3.24156004221036	NONE
PRKG1	0.0345274	0.00573061333333333	66	3.23866269861616	NONE
GPX4	38.0904125	6.32488	69	3.23800035760459	NONE
UBALD1	27.2378444444444	4.53071888888889	99	3.23548310894272	NONE
RBMS3	0.0612986333333333	0.0101990166666667	81	3.23510730624906	NONE
RP11-47A8.5	78.3065	13.0296	196	3.2350217310161	NONE
KLLN	29.8594	4.9698	237	3.23460793573199	NONE
MAFF	16.6784971428571	2.77659857142857	146	3.23428123761261	NONE
FAM53C	32.08502	5.34218444444444	85	3.2340806493632	NONE
CIC	23.9724	3.99209166666667	56	3.23384005772584	NONE
LRRC73	25.4435	4.25111	176	3.22906810512045	NONE
ODF3B	108.651944444444	18.17184	78	3.22762003968323	NONE
RP11-73E17.2	46.1749	7.72349	182	3.22746648808628	NONE
SOCS1	103.926	17.4253	344	3.22398368994471	NONE
HCST	34.8094	5.85585	115	3.21920890228597	NONE
COL7A1	0.960293	0.161611	56	3.21863172253029	NONE
WAS	18.222825	3.07337	149	3.21553572298324	NONE
SPI1	44.0422	7.4293025	1623	3.21527032084174	NONE
H3F3B	284.045130769231	47.9536953846154	164	3.21408873027383	NONE
LITAF	21.7860619047619	3.67886428571429	281	3.21375553370175	NONE
PLEKHO2	23.36135	3.949125	1144	3.2122011674087	NONE
RP5-1119A7.14	3.96226	0.670576	71	3.21053325610535	NONE
TUBB4B	93.7102	15.8642	432	3.21011377679179	NONE
YPEL3	32.1836083333333	5.4483825	67	3.21010864981874	NONE
DHX34	14.28267	2.4233525	268	3.20687198200451	NONE
XKR8	15.3374	2.6036	249	3.20615667240884	NONE
PPP1R3B	7.649505	1.299575	186	3.20500895741903	NONE
TGFA	0.88781775	0.150869	95	3.204649615139	NONE
SSSCA1	36.2988666666667	6.17645166666667	91	3.20275680218868	NONE
RP11-452H21.1	1.75782	0.299256	395	3.20201772782299	NONE
GPR162	7.57274	1.29013	65	3.20098140966882	NONE
NEAT1_3	376.809	64.2714	113	3.19926707962476	NONE
C15orf39	48.6115428571429	8.32473714285714	331	3.19350475884701	NONE
NAA10	23.2736623076923	3.99258384615385	60	3.1909860978597	NONE
NTN1	0.16301	0.0281748	69	3.18016565545252	NONE
LRRN1	0.587973	0.101626	54	3.18016281817619	NONE
AC005593.2	73.4749	12.6995	72	3.18016225282309	NONE
FPR1	9.030065	1.57031175	70	3.17136782971443	NONE
LILRB2	16.3119714285714	2.83922714285714	112	3.17004343605143	NONE
RGS2	154.28325	26.95295	555	3.16474881163242	NONE
GPSM3	24.39372	4.263474	108	3.16409087897776	NONE
RP11-665C16.6	7.56682	1.32272	133	3.16386188892618	NONE
FOXO4	8.81066	1.54699	67	3.15746868273922	NONE
IFRD1	21.0032158823529	3.69014058823529	76	3.15654501392974	NONE
TLR9	8.99348	1.58125	88	3.15549644979564	NONE
POLD4	53.636225	9.44108416666667	60	3.1538657149856	NONE
CEACAM1	1.34052	0.235985666666667	54	3.15370406248828	NONE
MAFG	18.6393	3.282115	217	3.15333244529087	NONE
TECPR2	4.1953275	0.73958625	65	3.1516755872696	NONE
ARID3A	12.51748	2.211405	160	3.14859143788357	NONE
PHF23	34.05365	6.0186175	84	3.14798786195182	NONE
LPAR2	135.715744444444	24.0183333333333	124	3.14606260854591	NONE
NR6A1	0.51998375	0.092053825	250	3.1455994231815	NONE
RP11-25K21.6	3.00154	0.532131	534	3.14353199628302	NONE
DOK3	26.0471538461538	4.61943769230769	57	3.14301904487584	NONE
PTAFR	10.8785033333333	1.93075666666667	736	3.14192428534732	NONE
AP000769.7	71.6659	12.7309	55	3.14063486681796	NONE
CXCL16	12.7176433333333	2.26232666666667	55	3.13863464725488	NONE
CFL1	80.7919076923077	14.3726407692308	107	3.13856809487363	NONE
SNORA78	211.048	37.5507	52	3.13834190991439	NONE
PISD	17.0995682352941	3.04703176470588	109	3.13616591177101	NONE
RP11-810P12.7	109.631	19.5912	362	3.13206058811364	NONE
TSC22D4	43.98795	7.866845	97	3.13093376359777	NONE
FCGRT	8.82432058823529	1.58966241176471	60	3.12044724394129	NONE
FAR2	2.5741145	0.46459375	58	3.11771703591608	NONE
MNT	38.684275	6.98239375	105	3.11763607469177	NONE
RFX2	4.19800154545455	0.763365	67	3.10694021091879	NONE
NARF	14.7568603703704	2.68369666666667	91	3.10677474880632	NONE
RP11-455F5.3	3.89701	0.709017	59	3.10615796860963	NONE
CTD-3064M3.7	12.0214	2.19767	81	3.09924070598436	NONE
ARHGAP9	21.857790952381	4.00472857142857	51	3.09605369290407	NONE
CRISPLD2	2.691603	0.4931905	106	3.09593117813457	NONE
SORCS2	0.164065	0.0301692333333333	82	3.09080002074654	NONE
RP11-666A8.13	8.99624	1.6546	122	3.09052212163928	NONE
KCNE3	2.794872	0.5151212	53	3.08748085009474	NONE
TNFRSF1B	40.3263	7.44435	86	3.08518571049235	NONE
DDAH2	58.26893	10.774275	149	3.08281848409804	NONE
PILRA	21.4287714285714	3.96563428571429	77	3.08160805576299	NONE
FRAT2	89.0561	16.5009	393	3.07985217831385	NONE
RNF24	5.487905	1.0171005	469	3.07947572749573	NONE
RXRA	15.8551666666667	2.94041	2340	3.07854626388842	NONE
IMPA2	4.92998909090909	0.915531090909091	70	3.07658612847525	NONE
RAC2	42.3334142857143	7.86655142857143	313	3.0756760844977	NONE
TBX6	15.66885	2.92373	149	3.06969976496755	NONE
AURKA	2.53006538461538	0.472603461538462	60	3.06815502703094	NONE
SLC22A18AS	3.72222	0.6955185	117	3.0676849925972	NONE
SLC43A2	15.4328366666667	2.88450666666667	128	3.0672892204927	NONE
MLLT11	10.7165	2.0045	231	3.06620193644744	NONE
HLA-J	14.9545	2.7978125	97	3.06589094816349	NONE
SESN2	8.65046	1.61976	399	3.06467924671462	NONE
MEPCE	108.76235	20.399025	522	3.06228958475409	NONE
KLF5	5.02731666666667	0.943938	111	3.06070701712128	NONE
CDC42EP2	13.314565	2.500605	80	3.06033866441171	NONE
ST5	0.166649	0.0313085	73	3.05986882443871	NONE
RP13-516M14.1	30.3456	5.70106	73	3.05986771541337	NONE
EXOSC4	22.72655	4.276065	88	3.05770546344523	NONE
HSPG2	0.534444	0.100664	124	3.05617341578568	NONE
NATD1	10.7344	2.02401	315	3.05463569017614	NONE
MIR7845	350.367	66.0632	70	3.05463059925474	NONE
RP11-452K12.4	4.01462	0.756974	70	3.05463024309953	NONE
CTNNA3	0.0194468	0.00366678	70	3.05462962171277	NONE
BLOC1S3	30.30252	5.7162	53	3.05399193470931	NONE
RP4-583P15.14	55.19675	10.4268	226	3.0519693219549	NONE
LILRA1	7.514738	1.4203	80	3.05120957277641	NONE
TNFRSF8	1.9444088	0.3675884	108	3.05085088264716	NONE
PHF13	7.548145	1.4274	139	3.05041491913321	NONE
CREB5	1.6954793	0.320667	68	3.05022783195699	NONE
ANPEP	11.9562	2.26162333333333	69	3.05001081679995	NONE
FOSL1	7.505952	1.424004	120	3.04576432484308	NONE
NDEL1	22.2429889473684	4.22573647368421	85	3.04375842000583	NONE
UAP1	21.14368332	4.0194194	74	3.04285015547392	NONE
AC079630.4	34.275	6.51656	128	3.04265663316002	NONE
ABCA2	10.3410426666667	1.96641733333333	70	3.04242267349025	NONE
VNN2	5.23396785714286	0.9955645	55	3.04200083136302	NONE
RABAC1	38.2546625	7.277205	71	3.0418616970051	NONE
CPPED1	8.784885	1.6731925	414	3.04010242354345	NONE
PPM1F	14.973854	2.85258	57	3.03978879993652	NONE
CNN2	30.5362416666667	5.82007416666667	215	3.039095525674	NONE
SHB	0.68286	0.130737	209	3.03260478934568	NONE
FNIP1	20.8913433333333	4.00269166666667	281	3.03154532922626	NONE
INSIG1	52.701902	10.11751	249	3.02868321372851	NONE
PDLIM2	18.38985	3.5390715	79	3.02514935753906	NONE
ADAMTSL4	8.819374	1.700602	67	3.02231317641344	NONE
IGF2R	11.5432825	2.2265725	106	3.02183949931468	NONE
GPSM2	0.477165	0.0921767	55	3.01969666065136	NONE
DNAJB9	62.63785	12.11719	389	3.01766197951423	NONE
STK40	16.9353125	3.2804325	214	3.01575912700236	NONE
EFHD2	28.98245	5.618695	1018	3.01455502241168	NONE
AURKAIP1	44.2626	8.58254166666667	76	3.01429379601543	NONE
ZFP36L1	102.846483333333	19.9469333333333	609	3.01393605659067	NONE
SMPD3	0.391098	0.0758711666666667	51	3.01358899050653	NONE
CORO6	16.0451172727273	3.12431454545455	80	3.00820518197431	NONE
FBRS	32.885475	6.42488625	61	3.00339015081865	NONE
KPNA4	40.2345053333333	7.86664333333333	253	3.00229567510979	NONE
RP11-417L19.5	33.5265	6.57784	121	2.99729851866482	NONE
STK24-AS1	31.7913	6.26757	105	2.9903363620995	NONE
ICAM4	45.5519333333333	8.98559666666667	141	2.98950853541363	NONE
TAGLN2	77.52462	15.30834	762	2.98801915967178	NONE
RNF166	43.6822181818182	8.63294636363636	80	2.98680364727007	NONE
MAP2K3	22.8526446666667	4.525744	68	2.98381670738818	NONE
RP11-134L10.1	56.4564	11.186	135	2.98312536068988	NONE
SLC31A2	42.7168	8.47743333333333	240	2.98078659622972	NONE
LYL1	19.18615	3.80926	83	2.98016503353015	NONE
SHKBP1	22.4108674074074	4.45594740740741	52	2.97807683836221	NONE
GNAT2	4.92307	0.984627	116	2.9695915062314	NONE
ZFAS1	54.33002	10.879423	168	2.96782999343716	NONE
CCL3L3	18.40625	3.68749	73	2.96716714619529	NONE
EEPD1	2.9625775	0.5935915	92	2.96699301584857	NONE
OSGIN1	7.23085666666667	1.4560745	61	2.95976486524853	NONE
GRAMD1C	0.656744571428571	0.132306657142857	70	2.95912917549448	NONE
CTD-2369P2.5	2.44844	0.493724	170	2.95776862046449	NONE
CORO1A	99.8187352941176	20.1393176470588	128	2.95697828098997	NONE
G6PD	10.1163166666667	2.04333555555556	141	2.95536851489871	NONE
TOR1B	18.94566	3.83504	74	2.95223632802995	NONE
TSTD1	67.34475	13.6332166666667	110	2.95212194451592	NONE
RP11-443B7.3	31.3151	6.35387	77	2.94883346733847	NONE
CACNA1C	0.0745545416666667	0.0151372166666667	59	2.94787874341113	NONE
MCL1	112.44295	22.901925	330	2.94333489559846	NONE
PPP1R15A	108.975	22.2108	359	2.94234640035574	NONE
ABHD2	9.043351	1.843389	105	2.94217937259228	NONE
RNF19B	11.5323666666667	2.35126666666667	690	2.94186099660962	NONE
SPRED2	0.4727245	0.09643945	91	2.94098676854601	NONE
CACNB4	0.247725206349206	0.0505692428571429	53	2.94009104826936	NONE
SLC12A9	13.6600135714286	2.7898085	53	2.93940337621926	NONE
SIRPA	9.99653	2.0441325	906	2.93762113783227	NONE
CR1	1.83153683333333	0.374575	130	2.93741065504172	NONE
CARD19	12.7864966666667	2.61706888888889	90	2.93627969212074	NONE
HSPA1B	23.7654	4.86433	128	2.93623213266078	NONE
FMNL1	45.0607083333333	9.22461166666667	72	2.93599236790186	NONE
PHC2	10.8502218	2.2222396	111	2.93532071345134	NONE
PTOV1	19.7221333333333	4.05184666666667	67	2.93084659046272	NONE
NCF1C	2.66084	0.548347	88	2.92640318050236	NONE
TPI1	34.9613	7.2261975	58	2.92213269941699	NONE
UBE2S	21.9537	4.5386	280	2.92182731628209	NONE
IRF2BPL	53.8572	11.1443	482	2.92051568602659	NONE
RP11-779O18.3	33.9947	7.0361	1083	2.92014440520904	NONE
IRF7	32.2812230769231	6.69068846153846	58	2.91815112535915	NONE
IER5L	34.8945	7.23746	204	2.91712674428027	NONE
AC008781.7	2.9313	0.607981	51	2.91712494175979	NONE
TPT1	58.7341785714286	12.1891364285714	144	2.91628682153786	NONE
IL13RA1	2.26438666666667	0.470553666666667	83	2.91437161625505	NONE
NINJ2	2.891322	0.601186	241	2.91352842849537	NONE
NANOS3	2.69902	0.561261	109	2.91337440645572	NONE
MT-RNR1	199.973	41.705	413	2.90919541892028	NONE
DDIT3	45.48406	9.48752	367	2.90894057031711	NONE
TRIM39	16.997733	3.5523409	108	2.90618286372167	NONE
HLA-E	230.543333333333	48.2112666666667	574	2.90527816735399	NONE
RTEL1P1	8.12926	1.70088	65	2.90452513025281	NONE
RP11-977B10.2	3.5018	0.733128	243	2.90364213625845	NONE
RP11-563J2.2	0.892504	0.186984	113	2.90262626863151	NONE
CSRNP2	11.6420565714286	2.43939714285714	74	2.90243183398542	NONE
METRNL	26.28819	5.51773	233	2.89995050406581	NONE
GK	2.15391111111111	0.452379	162	2.89903730815558	NONE
PTPRE	36.8019981818182	7.73078090909091	365	2.8987805020181	NONE
JAG1	1.60158	0.336673	127	2.89775839102142	NONE
GMFG	30.9665833333333	6.52299916666667	303	2.89478732349739	NONE
COL26A1	0.1285905	0.02708765	55	2.89475938011569	NONE
TRAPPC5	37.5972333333333	7.93001333333333	181	2.89291376481648	NONE
LINC00877	4.7240963	0.9966067	156	2.89262465535159	NONE
RP11-670E13.6	235.591	49.7254	179	2.89191200448836	NONE
PLEKHA6	0.280081666666667	0.0591233666666667	74	2.89172968276259	NONE
MAPKAPK2	11.36265	2.40096	1206	2.89029852552284	NONE
AC018755.18	2.13217	0.450859	162	2.88925670355629	NONE
GCA	5.978552	1.2662854	188	2.88687596533799	NONE
MIR194-2HG	17.023	3.60779	145	2.88598049736345	NONE
CFP	9.047915	1.91927	60	2.88471015345636	NONE
ADGRE2	11.5487069230769	2.44976923076923	163	2.88469602712222	NONE
STOML2	20.8939666666667	4.43699	151	2.88311566297872	NONE
STK16	25.4554033333333	5.41423	65	2.88082630359907	NONE
PTPRN2	0.20447075	0.043526725	471	2.8796035571736	NONE
ANK2	0.0438812	0.00934678666666667	51	2.87874306737538	NONE
GAPDH	55.1923909090909	11.7569881818182	97	2.87863331452908	NONE
TSPAN9	0.129726666666667	0.0276490666666667	53	2.87785484420128	NONE
RP5-858L17.1	5.69325	1.21364	52	2.87759437072922	NONE
IQCE	2.96856466666667	0.632882866666667	58	2.87743758327536	NONE
ZNF674-AS1	12.65945	2.70368	72	2.87490087291951	NONE
RP11-624L4.1	0.06422515	0.01372194	58	2.87433635059373	NONE
RP11-218M22.1	12.43143	2.65728666666667	126	2.87364894143044	NONE
NAPRT	25.47909	5.465497	56	2.86857161404252	NONE
RP11-862L9.2	25.239	5.41886	223	2.86727592974885	NONE
CKAP4	9.89668	2.13635	348	2.85947906617636	NONE
BORCS6	29.39	6.34976	168	2.85823384940696	NONE
HCK	18.0381272727273	3.90289181818182	770	2.85611664510321	NONE
NFKB2	50.9376777777778	11.0242033333333	56	2.85574124587258	NONE
MRC2	0.9198555	0.1991305	104	2.85537549583946	NONE
XPO6	15.5243105	3.361385	58	2.8550839551185	NONE
CDKN1C	26.9291	5.8362975	146	2.85372314320477	NONE
RP3-508I15.14	5.81094	1.26225	130	2.85045634034436	NONE
LYPLA2	13.0878333333333	2.84795333333333	94	2.84791132931822	NONE
RP11-707G18.1	217.754	47.4035	278	2.84731619135125	NONE
ABTB1	37.1318733333333	8.085706	164	2.84689490888106	NONE
TSPEAR	0.169700666666667	0.036983	81	2.8457405281815	NONE
CTD-2231E14.2	11.6864	2.54683	81	2.84573846631961	NONE
CBX8	6.64185	1.44865	74	2.84455852487349	NONE
PTGES2-AS1	12.7634	2.78999	60	2.8413632981905	NONE
RPS6KA1	17.7297	3.87741157894737	59	2.84068479695109	NONE
NUAK2	27.3255	5.98659	1209	2.83812398004874	NONE
C20orf24	25.2219525	5.52771625	145	2.83760695628119	NONE
LRRC25	18.52445	4.06544	269	2.83562976033718	NONE
IRF1	96.1169090909091	21.1070363636364	477	2.83474869035898	NONE
U2AF1L5	1.662685	0.365415333333333	52	2.83358825368135	NONE
MAST3	15.2535175	3.35357	117	2.83305480826648	NONE
KLF3-AS1	7.80441	1.71665833333333	701	2.83236910220112	NONE
PCAT6	30.8192666666667	6.79173	71	2.82966398126869	NONE
BSG	14.040618	3.09494666666667	107	2.8293024431359	NONE
ATP2B1-AS1	98.5406	21.7213	806	2.82929026566525	NONE
ALOX5	22.2944985714286	4.92001571428571	52	2.8276353829154	NONE
CABLES1	0.190739	0.0421204666666667	52	2.82668899228136	NONE
DNAJB5-AS1	6.35425	1.40717	57	2.82260768064544	NONE
TRPM6	0.47274575	0.104700525	75	2.82247827129025	NONE
AC093495.4	15.2436041176471	3.378617	91	2.8213817847402	NONE
LTBP2	0.3224425	0.07149205	57	2.82086964569459	NONE
BCL2A1	16.953	3.760055	395	2.82039738423738	NONE
RP13-516M14.10	57.542	12.7636	107	2.82026252370239	NONE
PFKFB3	9.05778052631579	2.00999473684211	61	2.8196483183337	NONE
UBN1	7.94370125	1.76498375	69	2.81783892491092	NONE
LINC01410	5.31872666666667	1.18196666666667	56	2.81757400721341	NONE
C9orf72	18.3790333333333	4.089435	657	2.81576990971465	NONE
IL1RAP	2.74222470588235	0.610206705882353	52	2.81565931427349	NONE
RP11-504I13.2	7.95653	1.77331	68	2.81337707738345	NONE
ASF1B	2.91311	0.6494664	104	2.81291584326941	NONE
TP53I11	5.29402421052632	1.18113910526316	73	2.8118683678779	NONE
ZNF200	16.3511744444444	3.65652888888889	83	2.80853005684122	NONE
IL12RB1	4.44393285714286	0.993899857142857	52	2.80834707682209	NONE
FBXL13	0.313580111111111	0.0702951777777778	57	2.80501888894759	NONE
LINC01136	19.9466	4.47530333333333	74	2.80376793618817	NONE
ADORA2A	13.7711408333333	3.09011916666667	203	2.80359615987905	NONE
SQSTM1	59.430802	13.3433826666667	52	2.80276886015864	NONE
SIGLEC5	2.11039	0.474192	162	2.80164886417914	NONE
CTC-510F12.4	13.3121	3.001155	581	2.79683089890163	NONE
GORASP1	9.77440636363636	2.20364363636364	86	2.79680060770425	NONE
MPZL1	1.71159375	0.38588825	64	2.7967677546057	NONE
HIF1A-AS1	3.8395	0.866401	130	2.79549409390835	NONE
ARHGDIA	112.304747058824	25.3422647058824	98	2.79548400879183	NONE
SULF2	6.11185777777778	1.38028	75	2.79433247370179	NONE
METTL12	84.851825	19.2002225	175	2.79150511945159	NONE
AC053503.11	0.95129	0.215315	76	2.79111884300468	NONE
PGS1	11.8033766666667	2.67403533333333	148	2.78979166515921	NONE
REM2	44.6445	10.125875	363	2.78811833217368	NONE
WBSCR27	3.24656	0.736497	58	2.78784277772724	NONE
EGR2	4.07893325	0.92554605	51	2.78749768012518	NONE
ING1	37.93262	8.623908	265	2.78470778852805	NONE
ROPN1L	1.86484	0.4243042	63	2.78356345000173	NONE
PBX1	0.0816869	0.018588575	54	2.78337101600139	NONE
LINC02158	15.6414	3.55958	109	2.78327317702489	NONE
PPP4R1	5.99046125	1.36362341666667	59	2.78290427108196	NONE
HLA-F	67.0494	15.2654666666667	134	2.78263518784341	NONE
EXTL3	2.32033153846154	0.528319384615385	54	2.78253116754684	NONE
MED25	16.1852230769231	3.68531461538462	87	2.78250001672493	NONE
DNTTIP1	10.225062	2.32991	147	2.78144591785244	NONE
RAB8A	20.6896871428571	4.72063285714286	116	2.7795421009703	NONE
DLC1	0.0511512	0.0116828	51	2.77806446079895	NONE
AC007879.5	1.40765	0.3215135	746	2.77801990312145	NONE
TUFT1	1.14468	0.261583	93	2.7772861128994	NONE
ITPRIP	15.393725	3.520745	560	2.77607219426835	NONE
RP11-443B7.1	4.02569	0.920921	62	2.77576923347325	NONE
SERTAD3	34.719925	7.9512625	71	2.77419043613512	NONE
PRELID1	19.6214833333333	4.50054833333333	80	2.77194387810961	NONE
PXN	19.03995	4.36815409090909	61	2.77161649463193	NONE
PACSIN2	6.20969333333333	1.42536666666667	613	2.77087139051217	NONE
NSFL1C	13.6542576923077	3.13657	232	2.76977367880132	NONE
NDST2	50.358775	11.577825	164	2.76856139323955	NONE
UBE2M	28.67785	6.59766	193	2.76759298957088	NONE
RP11-16E12.1	5.76723	1.32772	73	2.76661008634241	NONE
RRAGD	1.182262	0.272353	74	2.76568258077006	NONE
TNS1	0.155666	0.0358684666666667	51	2.76534835169549	NONE
KCNJ2	2.24936	0.518377	55	2.76512342235196	NONE
LRCH4	30.8287	7.115883	56	2.7628418187829	NONE
PGD	16.2351211111111	3.75043777777778	76	2.76166969406132	NONE
IDI1	30.196744	6.977242	232	2.7613466786139	NONE
MX2	21.8290441666667	5.05208166666667	138	2.75898155389785	NONE
TKT	23.4750230769231	5.43322846153846	127	2.75892741823155	NONE
RASSF2	19.3866	4.49191	669	2.75734133945765	NONE
EIF5	69.2402095238095	16.0641838095238	63	2.75544486760179	NONE
TUBA1A	92.1862666666667	21.4212222222222	89	2.75319350458955	NONE
STARD5	4.578118	1.064054	68	2.7528657393868	NONE
AKAP17A	23.7147	5.51805	505	2.75123364284747	NONE
HLA-C	163.87821	38.18519	202	2.749221391813	NONE
RP1-198K11.5	80.9368	18.8855	185	2.74719928947524	NONE
FRMD8	21.0172988888889	4.91083444444444	106	2.7452196356929	NONE
SH2D5	3.382275	0.79211625	76	2.74189234483393	NONE
LRRC6	0.7987426	0.18728139	59	2.74020557224673	NONE
UBTD1	1.22049	0.28629	208	2.73959375032896	NONE
NDST1	3.61460571428571	0.848028142857143	96	2.73933669580134	NONE
SUSD6	18.53657	4.34943666666667	363	2.73915631003094	NONE
TNFSF14	6.39502	1.502575	67	2.73719432650821	NONE
PFKFB4	5.35612071428571	1.25896364285714	80	2.73663431468385	NONE
FAM207A	5.2527125	1.235245	253	2.73594786596606	NONE
SRGN	28.93635	6.806785	1128	2.73551996626692	NONE
SLC15A3	9.68064428571429	2.27803142857143	78	2.73499787602371	NONE
ISYNA1	24.48478	5.768073	79	2.7334063641952	NONE
MYO1F	37.4347318181818	8.83234181818182	69	2.73119196669137	NONE
SRSF2	76.907456	18.21246	53	2.725880126539	NONE
TM6SF1	2.86254075	0.678356625	93	2.72486286014491	NONE
RP11-211G3.2	34.3189	8.14159	191	2.72330329504549	NONE
GPBAR1	13.33125	3.1654675	81	2.72200403136001	NONE
HYAL2	12.15279	2.88815666666667	82	2.7207491128987	NONE
TNK2-AS1	11.8918	2.82616	90	2.72073451447508	NONE
GNG10	9.90713	2.3545	210	2.72072891978895	NONE
FUZ	10.48266	2.49201	63	2.72030554720088	NONE
CHD4	13.4187675	3.19058875	57	2.7200400569353	NONE
PITPNA	6.740272	1.603526	179	2.71924152486838	NONE
GBA2	7.1541	1.7067925	52	2.71516506762686	NONE
ZBTB7B	18.9710857142857	4.53150428571429	189	2.71342275146192	NONE
SCD	1.51336	0.361583	64	2.71303892238455	NONE
ARAP1	31.1385238095238	7.45664333333333	67	2.70978477002154	NONE
NEU1	28.359375	6.7929075	270	2.70940708327732	NONE
RP11-158I9.8	47.7012	11.4269	215	2.70927395095495	NONE
B3GNTL1	2.88981375	0.6924365	83	2.70890529284311	NONE
ING2	15.730665	3.774985	139	2.70671930305636	NONE
ADGRE5	56.99625	13.6791208333333	164	2.70657395115198	NONE
MT-TL1	378.396	90.8369	68	2.70622892044948	NONE
SGK1	29.49084348	7.096430804	54	2.70278404614832	NONE
ST3GAL4-AS1	4.57523	1.102598	66	2.70061984018988	NONE
GPS2	32.3659833333333	7.80333166666667	88	2.6999986697914	NONE
MBD6	25.9412555555556	6.25455555555556	61	2.69995149075796	NONE
STK32B	0.05734455	0.01384415	51	2.69806236084337	NONE
IFITM2	26.13605	6.322275	68	2.6952078845637	NONE
RP11-44M6.7	36.8023	8.90957	574	2.69405068106622	NONE
ABCA7	27.3307246153846	6.62285230769231	55	2.69268157863787	NONE
H2AFZ	66.4288833333333	16.1082833333333	310	2.69169036870014	NONE
CACNA1A	0.161116411764706	0.0390765529411765	51	2.69141080416097	NONE
PFKFB2	3.95758242857143	0.960706857142857	64	2.69013366831494	NONE
NPHP4	1.332602	0.3242406	379	2.68679176799104	NONE
LONRF1	6.4334088	1.5672498	73	2.68503067885509	NONE
DMD	0.0219345	0.00534374555555556	52	2.68496105952873	NONE
LINC00856	0.147739375	0.03602915	56	2.68350031768935	NONE
FAM134A	21.8403328571429	5.32794142857143	55	2.68302717542554	NONE
ECE1	8.76330692307692	2.13854384615385	74	2.682529060744	NONE
