id	bedgraph/WB_pCRO_HK1_1910	bedgraph/WB_pCRO_HK2_1910	bedgraph/WB_pCRO_HK3_1910	bedgraph/WB_pCRO_HK4_1910	bedgraph/WB_pCRO_SL1_1910	bedgraph/WB_pChRO_EK6_2003	bedgraph/WB_pChRO_EK33_2003	bedgraph/WB_pChRO_EK45_2003	bedgraph/WB_pChRO_EK52_2003	bedgraph/WB_pChRO_EK53_2003
chr1:8926700-8927500;enhD:ENO1:8879092:-;-	16	17	10	36	12	0	0	2	0	0
chr1:8926700-8927500;enhD:ENO1:8879092:-;+	13	28	16	37	9	0	0	0	0	0
chr1:8967550-8968100;enhD:ENO1:8879092:-;-	4	11	3	5	5	0	0	0	3	1
chr1:8967550-8968100;enhD:ENO1:8879092:-;+	3	5	4	13	0	0	0	0	0	0
chr1:8970150-8970350;enhD:ENO1:8879092:-;-	3	5	2	1	0	0	0	0	0	0
chr1:8970150-8970350;enhD:ENO1:8879092:-;+	1	1	0	2	0	0	0	0	0	0
chr1:8970450-8970650;enhD:ENO1:8879092:-;-	6	5	0	3	0	0	0	0	0	0
chr1:8970450-8970650;enhD:ENO1:8879092:-;+	3	3	5	4	0	0	0	0	0	0
chr1:8986950-8987100;enhD:ENO1:8879092:-;-	0	0	0	0	0	0	0	0	0	0
chr1:8986950-8987100;enhD:ENO1:8879092:-;+	0	0	0	1	0	0	0	0	0	0
chr1:8987850-8988000;enhD:ENO1:8879092:-;-	0	4	1	1	0	0	0	0	0	0
chr1:8987850-8988000;enhD:ENO1:8879092:-;+	0	2	0	1	0	0	0	0	0	0
chr1:9128450-9128550;enhP:GPR157:9129170:-;+	0	0	0	0	0	0	0	0	0	0
chr1:9128600-9128850;enhP:GPR157:9129170:-;+	0	0	0	3	0	0	0	0	0	0
chr1:9129050-9129300;prm:GPR157:9129170:-;-	6	18	9	20	3	2	2	0	0	0
chr1:9129050-9129300;prm:GPR157:9129170:-;+	0	1	0	0	0	9	6	2	0	0
chr1:9234150-9234350;enhP:H6PD:9234803:-;+	0	1	0	0	1	0	0	0	0	0
chr1:9234400-9235150;prm:H6PD:9234803:+;-	95	151	148	245	47	3	11	2	17	5
chr1:9234400-9235150;prm:H6PD:9234803:+;+	111	304	269	388	81	53	20	34	11	10
chr1:9292500-9293200;prm:SPSB1:9292881:+;-	0	4	1	39	0	1	18	3	0	0
chr1:9292500-9293200;prm:SPSB1:9292881:+;+	32	73	59	146	36	10	58	24	25	9
chr1:9293450-9294000;enhP:SPSB1:9292881:+;-	0	2	2	1	0	1	3	0	0	0
chr1:9428900-9429100;prm:LOC100506022:9428916:-;-	3	0	2	7	0	0	0	0	0	0
chr1:9428900-9429100;prm:LOC100506022:9428916:-;+	0	1	0	0	0	0	2	0	0	0
chr1:9495350-9495450;enhD:SLC25A33:9539468:+;-	0	0	0	0	0	0	0	0	0	0
chr1:9495350-9495450;enhD:SLC25A33:9539468:+;+	0	0	0	0	0	0	0	0	0	0
chr1:9538950-9539650;prm:SLC25A33:9539468:+;-	16	16	11	89	6	2	4	10	0	0
chr1:9538950-9539650;prm:SLC25A33:9539468:+;+	48	136	84	168	22	33	21	21	10	5
chr1:9539700-9540000;enhP:SLC25A33:9539468:+;-	2	4	7	3	2	2	8	9	0	1
chr1:9540100-9540400;enhP:SLC25A33:9539468:+;-	0	0	1	0	0	0	2	0	0	0
chr1:9628950-9629550;enhD:PIK3CD:9651731:+;-	60	47	64	97	22	1	10	6	0	3
chr1:9628950-9629550;enhD:PIK3CD:9651731:+;+	29	34	41	58	9	1	3	4	0	0
chr1:9629600-9630150;enhD:PIK3CD:9651731:+;-	35	56	44	73	19	0	3	0	0	0
chr1:9629600-9630150;enhD:PIK3CD:9651731:+;+	71	102	101	107	54	1	2	0	0	2
chr1:9630700-9631000;enhD:PIK3CD:9651731:+;-	4	10	10	9	1	0	0	0	0	0
chr1:9630700-9631000;enhD:PIK3CD:9651731:+;+	5	8	4	3	0	0	0	0	0	0
chr1:9650950-9651300;enhP:PIK3CD:9651731:-;+	5	7	2	8	0	2	0	2	0	0
chr1:9651450-9651900;prm:PIK3CD:9651731:+;-	20	44	29	53	17	3	9	3	0	0
chr1:9651450-9651900;prm:PIK3CD:9651731:+;+	262	389	430	625	142	0	0	0	1	1
chr1:9652300-9652900;enhP:PIK3CD:9651731:+;-	97	178	173	284	62	5	27	4	0	0
chr1:9652950-9653050;enhP:PIK3CD:9651731:+;-	0	1	0	0	0	1	3	0	0	0
chr1:9715450-9715650;enhG:CLSTN1:9824526:-;+	2	9	8	14	2	4	1	1	0	0
chr1:9717250-9717600;enhG:CLSTN1:9824526:-;+	7	25	27	16	11	16	3	2	2	6
chr1:9822950-9823350;enhP:CLSTN1:9824526:-;+	2	2	1	2	3	0	0	0	0	0
chr1:9823800-9824500;prm:CLSTN1:9824526:-;-	33	47	64	123	18	3	13	4	1	0
chr1:9823800-9824500;prm:CLSTN1:9824526:-;+	10	11	6	23	1	1	0	1	1	0
chr1:9850250-9850400;enhD:CLSTN1:9824526:-;-	0	0	0	1	0	0	1	3	0	0
chr1:9850250-9850400;enhD:CLSTN1:9824526:-;+	0	0	0	0	0	0	0	0	0	0
chr1:9943200-9943500;prm:LZIC:9943427:-;-	37	47	26	92	11	3	3	4	1	1
chr1:9943200-9943500;prm:LZIC:9943427:-;+	1	12	5	9	2	2	5	1	0	0
chr1:10032800-10033200;prm:UBE4B:10032982:+;-	3	0	0	5	0	1	1	0	0	0
chr1:10032800-10033200;prm:UBE4B:10032982:+;+	9	57	46	52	8	3	3	1	0	0
chr1:10033300-10033950;enhP:UBE4B:10032982:+;-	3	7	4	6	0	0	0	4	3	1
chr1:10209850-10210100;enhP:KIF1B:10210705:-;+	0	2	6	7	2	0	0	0	0	0
chr1:10210200-10210550;prm:KIF1B:10210705:+;-	21	43	41	72	9	12	30	44	14	19
chr1:10210200-10210550;prm:KIF1B:10210705:+;+	0	2	6	4	3	1	0	0	0	0
chr1:10211200-10211300;enhP:KIF1B:10210705:+;-	0	0	0	0	0	0	0	0	0	0
chr1:10398300-10398700;enhP:PGD:10398991:-;+	4	6	6	11	2	0	0	0	3	0
chr1:10398800-10400100;prm:PGD:10398991:+;-	10	28	16	46	7	4	18	4	0	1
chr1:10398800-10400100;prm:PGD:10398991:+;+	82	126	139	230	51	14	23	0	23	10
chr1:10400400-10400600;enhP:PGD:10398991:+;-	7	11	11	16	4	2	3	0	0	0
chr1:10430150-10430900;prm:APITD1:10430101:+;-	22	28	21	84	3	1	2	0	0	0
chr1:10430150-10430900;prm:APITD1:10430101:+;+	12	42	24	62	16	0	7	1	3	1
chr1:10472500-10472700;prm:DFFA:10472556:-;-	4	1	3	7	0	1	4	0	0	0
chr1:10472500-10472700;prm:DFFA:10472556:-;+	1	0	1	5	0	0	0	0	0	0
chr1:10474850-10475050;prm:PEX14:10474945:+;-	0	0	0	1	0	0	4	0	0	1
chr1:10474850-10475050;prm:PEX14:10474945:+;+	34	38	26	99	13	1	7	9	0	0
chr1:10510950-10511200;enhG:PEX14:10474945:+;-	3	1	1	5	0	1	3	0	0	0
chr1:10693400-10694000;enhD:PEX14:10474945:+;-	0	6	3	7	0	4	16	1	2	0
chr1:10693400-10694000;enhD:PEX14:10474945:+;+	8	15	16	25	4	3	14	15	17	5
chr1:10694050-10695450;enhD:PEX14:10474945:+;-	7	11	12	21	2	16	41	10	5	3
chr1:10694050-10695450;enhD:PEX14:10474945:+;+	4	19	11	24	2	36	206	52	12	5
chr1:10815100-10815250;enhD:TARDBP:11012621:+;-	0	0	0	1	0	0	0	0	0	0
chr1:10815100-10815250;enhD:TARDBP:11012621:+;+	0	0	0	0	0	0	0	0	0	0
chr1:10836000-10836100;enhD:TARDBP:11012621:+;-	0	0	0	0	0	0	0	0	0	0
chr1:10836000-10836100;enhD:TARDBP:11012621:+;+	0	0	0	0	0	0	0	0	0	0
chr1:11012100-11012850;prm:TARDBP:11012621:+;-	6	14	8	36	6	4	10	1	0	1
chr1:11012100-11012850;prm:TARDBP:11012621:+;+	156	257	191	328	55	15	54	31	9	2
chr1:11012950-11014000;enhP:TARDBP:11012621:+;-	18	16	25	35	8	5	11	6	1	2
chr1:11060000-11060350;prm:SRM:11060034:-;-	3	3	7	8	0	0	0	0	0	0
chr1:11060000-11060350;prm:SRM:11060034:-;+	21	71	63	115	33	3	7	8	0	0
chr1:11060900-11061500;enhP:SRM:11060034:+;-	0	5	4	6	0	1	4	2	0	0
chr1:11099700-11100000;prm:EXOSC10:11099910:-;-	42	74	70	122	14	2	0	0	0	0
chr1:11099700-11100000;prm:LOC105376736:11099674:+;+	20	38	37	46	7	0	0	0	0	0
chr1:11262600-11262800;prm:MTOR:11262551:-;-	0	0	0	1	0	0	0	0	0	0
chr1:11262600-11262800;prm:MTOR:11262551:-;+	0	0	0	0	0	0	0	0	0	0
chr1:11272950-11273350;prm:UBIAD1:11273197:+;-	4	3	2	7	2	0	2	0	0	0
chr1:11272950-11273350;prm:UBIAD1:11273197:+;+	86	98	92	207	33	1	4	0	5	1
chr1:11273400-11273750;enhP:UBIAD1:11273197:+;-	3	1	1	6	0	1	2	4	0	0
chr1:11273850-11274000;enhP:UBIAD1:11273197:+;-	0	1	0	3	0	0	0	2	2	1
chr1:11457050-11457200;enhD:UBIAD1:11273197:+;-	0	1	0	0	0	0	0	0	0	0
chr1:11457050-11457200;enhD:UBIAD1:11273197:+;+	0	0	0	0	0	0	0	0	0	0
chr1:11654200-11654450;prm:FBXO44:11654374:+;-	0	1	4	33	0	3	1	0	0	0
chr1:11654200-11654450;prm:FBXO44:11654374:+;+	1	0	0	1	0	0	0	0	0	0
chr1:11654500-11655050;prm:FBXO2:11654831:-;-	5	12	9	18	0	0	2	1	0	0
chr1:11654500-11655050;prm:FBXO44:11654374:+;+	14	32	37	49	12	1	0	0	0	0
chr1:11681050-11681350;prm:MAD2L2:11681214:-;-	14	28	31	60	7	4	5	0	2	0
chr1:11681050-11681350;prm:MAD2L2:11681214:-;+	4	12	9	9	8	4	2	0	0	0
chr1:11689850-11690000;enhD:MAD2L2:11681214:-;-	0	0	0	0	0	0	0	0	0	0
chr1:11689850-11690000;enhD:MAD2L2:11681214:-;+	0	0	0	2	0	0	0	0	0	0
chr1:11719150-11719900;enhD:AGTRAP:11736084:+;-	122	162	135	271	54	8	5	7	0	0
chr1:11719150-11719900;enhD:AGTRAP:11736084:+;+	44	38	47	75	22	2	3	2	0	0
chr1:11725650-11725850;enhD:AGTRAP:11736084:+;-	0	2	1	1	1	0	0	0	0	0
chr1:11725650-11725850;enhD:AGTRAP:11736084:+;+	0	0	0	0	0	0	0	0	0	0
chr1:11730300-11730700;enhD:AGTRAP:11736084:+;-	5	12	6	11	6	0	0	0	0	0
chr1:11730300-11730700;enhD:AGTRAP:11736084:+;+	22	24	20	46	11	0	0	0	0	0
chr1:11735800-11736400;prm:AGTRAP:11736084:+;-	4	15	12	11	4	0	2	0	0	0
chr1:11735800-11736400;prm:AGTRAP:11736084:+;+	69	84	83	179	47	1	1	4	0	0
chr1:11736600-11737600;enhP:AGTRAP:11736084:+;-	22	34	17	48	7	1	1	1	2	2
chr1:11803500-11803650;enhG:MTHFR:11806103:-;+	0	0	0	0	0	0	0	0	0	0
chr1:11804850-11805350;enhP:CLCN6:11806095:-;+	1	0	0	1	0	0	3	2	0	0
chr1:11805500-11806500;prm:MTHFR:11806103:-;-	33	66	50	118	16	10	48	23	4	4
chr1:11805500-11806500;prm:CLCN6:11806095:+;+	24	31	38	61	2	8	32	14	5	4
chr1:11907950-11908550;prm:RNU5E-1:11908153:+;-	1	4	5	13	1	4	7	2	4	1
chr1:11907950-11908550;prm:RNU5E-1:11908153:+;+	254	321	296	829	107	12	37	39	31	32
chr1:11908750-11909150;enhP:RNU5E-1:11908153:+;-	54	60	53	115	24	20	101	40	15	4
chr1:11909500-11909950;enhP:RNU5E-1:11908153:+;-	49	55	50	258	23	2	8	2	1	1
chr1:11934450-11934900;prm:PLOD1:11934666:+;-	25	32	16	67	15	0	0	0	0	0
chr1:11934450-11934900;prm:PLOD1:11934666:+;+	44	65	41	133	27	0	6	0	0	0
chr1:11960950-11961150;enhG:PLOD1:11934666:+;-	0	1	0	0	0	0	0	0	0	0
chr1:11979500-11980500;prm:MFN2:11980180:+;-	9	9	16	21	3	1	3	4	0	0
chr1:11979500-11980500;prm:MFN2:11980180:+;+	41	66	55	123	21	6	6	5	10	2
chr1:11985750-11986000;enhG:PLOD1:11934666:+;-	9	10	2	19	5	0	0	0	0	0
chr1:12125650-12126200;enhD:VPS13D:12230038:+;-	3	7	4	6	2	0	0	0	0	0
chr1:12125650-12126200;enhD:VPS13D:12230038:+;+	24	30	27	43	9	1	1	1	0	0
chr1:12133050-12133200;enhD:VPS13D:12230038:+;-	0	2	0	0	1	2	13	6	3	1
chr1:12133050-12133200;enhD:VPS13D:12230038:+;+	0	0	0	1	0	0	0	0	0	0
chr1:12142450-12144450;enhD:VPS13D:12230038:+;-	60	96	57	123	34	2	3	3	0	0
chr1:12142450-12144450;enhD:VPS13D:12230038:+;+	58	90	70	130	42	4	3	3	4	0
chr1:12150500-12151000;enhD:VPS13D:12230038:+;-	18	22	27	48	12	0	1	2	0	0
chr1:12150500-12151000;enhD:VPS13D:12230038:+;+	167	242	228	358	67	1	6	3	0	0
chr1:12153300-12153500;enhD:VPS13D:12230038:+;-	2	0	1	2	0	0	0	0	0	0
chr1:12153300-12153500;enhD:VPS13D:12230038:+;+	3	3	2	2	0	0	0	0	0	0
chr1:12161450-12161650;enhD:VPS13D:12230038:+;-	2	6	10	12	2	0	0	0	0	0
chr1:12161450-12161650;enhD:VPS13D:12230038:+;+	0	1	1	0	0	0	0	0	0	0
chr1:12161750-12162050;enhD:VPS13D:12230038:+;-	14	29	15	33	3	0	0	0	1	1
chr1:12161750-12162050;enhD:VPS13D:12230038:+;+	1	0	2	5	0	1	3	1	0	0
chr1:12167550-12168000;enhD:VPS13D:12230038:+;-	1	1	2	4	1	1	2	2	2	2
chr1:12167550-12168000;enhD:VPS13D:12230038:+;+	30	38	27	56	14	5	2	0	13	2
chr1:12168250-12168500;enhD:VPS13D:12230038:+;-	1	1	0	2	2	1	2	0	0	0
chr1:12168250-12168500;enhD:VPS13D:12230038:+;+	6	16	17	21	2	3	5	10	6	2
chr1:12178000-12178150;enhD:VPS13D:12230038:+;-	4	2	3	4	0	1	0	2	2	1
chr1:12178000-12178150;enhD:VPS13D:12230038:+;+	2	7	13	10	3	1	4	0	0	0
chr1:12184250-12184800;enhD:VPS13D:12230038:+;-	4	13	8	10	2	0	1	0	0	0
chr1:12184250-12184800;enhD:VPS13D:12230038:+;+	73	132	118	173	54	11	28	8	12	4
chr1:12185050-12185500;enhD:VPS13D:12230038:+;-	1	9	6	10	7	0	0	0	0	1
chr1:12185050-12185500;enhD:VPS13D:12230038:+;+	25	41	29	34	9	10	5	1	10	2
chr1:12229950-12230150;prm:VPS13D:12230038:+;-	0	1	0	1	0	1	3	0	0	0
chr1:12229950-12230150;prm:VPS13D:12230038:+;+	54	109	71	110	15	1	5	6	3	0
chr1:12230650-12230800;enhP:VPS13D:12230038:+;-	0	0	0	0	0	0	0	0	0	0
chr1:12473050-12473300;enhG:VPS13D:12230038:+;-	2	3	2	12	8	0	2	0	0	0
chr1:12510600-12511000;enhG:VPS13D:12230038:+;-	10	20	12	28	4	0	0	0	0	0
chr1:12617750-12618650;prm:DHRS3:12617731:-;-	12	13	13	53	5	1	3	0	0	0
chr1:12617750-12618650;prm:DHRS3:12617731:-;+	31	44	33	130	16	1	19	6	0	0
chr1:12619050-12619500;enhP:DHRS3:12617731:+;-	6	6	3	13	1	0	0	0	0	0
chr1:13699450-13701500;prm:PRDM2:13700239:+;-	65	128	86	186	23	33	69	43	10	2
chr1:13699450-13701500;prm:PRDM2:13700239:+;+	67	149	124	204	38	28	38	23	12	3
chr1:13730950-13731200;enhG:PRDM2:13700239:+;-	8	16	1	28	6	0	0	0	0	0
chr1:13748450-13749000;enhP:PRDM2:13749380:-;+	7	9	7	13	6	0	0	0	0	0
chr1:13749050-13749550;prm:PRDM2:13749380:+;-	33	87	62	116	11	7	20	18	2	4
chr1:13749050-13749550;prm:PRDM2:13749380:+;+	240	306	244	507	79	34	135	61	30	11
chr1:13749600-13749900;enhG:PRDM2:13700239:+;-	1	13	7	6	0	2	6	2	6	2
chr1:14598400-14598600;prm:KAZN:14598716:+;-	0	0	0	0	0	0	0	0	0	0
chr1:14598400-14598600;prm:KAZN:14598716:+;+	0	0	0	0	0	0	0	0	0	0
chr1:14599050-14599200;enhP:KAZN:14598716:+;-	0	0	0	1	0	0	0	0	0	0
chr1:14923950-14924500;prm:KAZN:14924128:+;-	0	0	0	2	0	0	0	0	0	0
chr1:14923950-14924500;prm:KAZN:14924128:+;+	0	6	3	24	2	0	0	0	0	0
chr1:14924950-14925550;enhP:KAZN:14924128:+;-	0	1	3	9	2	0	0	0	0	0
chr1:14949750-14950250;enhG:KAZN:14924128:+;-	5	3	5	7	1	0	0	0	0	0
chr1:15152450-15152800;prm:TMEM51-AS1:15152464:-;-	0	0	0	0	0	0	0	0	0	0
chr1:15152450-15152800;prm:TMEM51:15152531:+;+	0	0	0	9	0	0	1	0	0	0
chr1:15153400-15153950;prm:TMEM51:15153710:+;-	3	0	0	37	0	0	0	0	1	1
chr1:15153400-15153950;prm:TMEM51:15153710:+;+	1	1	0	25	0	2	0	3	0	0
chr1:15345950-15346150;enhD:EFHD2:15409894:+;-	1	0	1	2	0	0	2	0	0	0
chr1:15345950-15346150;enhD:EFHD2:15409894:+;+	1	0	1	2	0	0	0	0	0	0
chr1:15409600-15410100;prm:EFHD2:15409894:+;-	7	15	11	26	3	8	20	17	7	4
chr1:15409600-15410100;prm:EFHD2:15409894:+;+	108	274	220	247	56	18	67	45	12	18
chr1:15411550-15412450;enhP:EFHD2:15409894:+;-	32	44	59	61	17	4	34	23	8	3
chr1:15416000-15416300;enhG:EFHD2:15409894:+;-	26	38	29	57	19	1	4	1	0	1
chr1:15524900-15525000;prm:CASP9:15524790:-;-	0	0	0	0	0	0	0	0	0	0
chr1:15524900-15525000;prm:CASP9:15524790:-;+	0	0	0	0	0	0	0	0	0	0
chr1:15526700-15527000;prm:DNAJC16:15526812:+;-	1	3	2	6	0	2	7	5	0	0
chr1:15526700-15527000;prm:DNAJC16:15526812:+;+	42	46	47	111	11	0	0	0	0	0
chr1:15579050-15579300;enhG:DNAJC16:15526812:+;-	9	6	4	20	0	0	0	0	0	0
chr1:15584600-15585150;prm:AGMAT:15585110:-;-	9	29	35	34	15	0	0	0	0	0
chr1:15584600-15585150;prm:AGMAT:15585110:-;+	16	37	54	69	13	2	0	0	5	1
chr1:15603450-15603850;enhD:DDI2:15617457:+;-	7	15	20	22	5	0	6	1	0	0
chr1:15603450-15603850;enhD:DDI2:15617457:+;+	71	72	92	173	29	2	0	0	0	0
chr1:15616700-15617550;prm:DDI2:15617457:+;-	41	47	36	115	29	0	0	0	4	1
chr1:15616700-15617550;prm:DDI2:15617457:+;+	33	60	42	108	10	1	10	2	6	1
chr1:15618100-15618500;enhP:DDI2:15617457:+;-	0	0	0	4	0	0	0	0	0	0
chr1:15684200-15685300;prm:PLEKHM2:15684331:+;-	49	78	80	118	19	14	64	9	21	7
chr1:15684200-15685300;prm:PLEKHM2:15684331:+;+	42	88	79	103	18	43	90	37	9	8
chr1:15834400-15835150;enhG:FLJ37453:15848147:-;+	76	132	112	198	76	43	172	46	19	9
chr1:15835600-15836400;enhG:FLJ37453:15848147:-;+	215	207	216	432	101	9	56	19	17	7
chr1:15837000-15837500;enhG:FLJ37453:15848147:-;+	38	49	46	77	7	5	17	13	3	3
chr1:15847150-15847250;enhP:SPEN:15847863:-;+	0	2	0	0	0	0	6	1	3	1
chr1:15847450-15849500;prm:FLJ37453:15848147:-;-	69	89	63	150	26	75	126	35	24	11
chr1:15847450-15849500;prm:SPEN:15847863:+;+	134	229	204	279	72	137	262	70	50	18
chr1:15886050-15886450;enhG:SPEN:15847863:+;-	11	21	11	26	10	0	0	0	0	0
chr1:15975050-15975500;enhP:ZBTB17:15976132:-;+	0	1	0	1	0	0	1	2	0	1
chr1:15976000-15976200;prm:ZBTB17:15976132:-;-	37	52	48	122	12	1	2	0	0	0
chr1:15976000-15976200;prm:ZBTB17:15976132:-;+	0	0	0	3	0	0	2	0	0	0
chr1:16012950-16013050;enhD:ZBTB17:15976132:-;-	0	0	0	0	0	0	0	0	0	0
chr1:16012950-16013050;enhD:ZBTB17:15976132:-;+	0	4	5	4	0	0	0	0	0	0
chr1:16155100-16155250;enhP:EPHA2:16156087:-;+	0	0	0	0	0	0	0	0	0	0
chr1:16155700-16155800;enhP:EPHA2:16156087:-;+	0	0	0	0	0	0	0	0	0	0
chr1:16155850-16156000;prm:EPHA2:16156087:-;-	0	0	0	17	0	1	0	0	0	0
chr1:16155850-16156000;prm:EPHA2:16156087:-;+	0	0	0	0	0	0	0	0	0	0
chr1:16206200-16207300;enhD:RSG1:16237164:-;-	14	28	22	54	9	3	9	5	4	9
chr1:16206200-16207300;enhD:RSG1:16237164:-;+	27	55	47	134	12	5	13	2	5	4
chr1:16217400-16217600;enhG:RSG1:16237164:-;+	0	0	0	0	0	1	2	0	0	0
chr1:16236450-16236650;enhP:RSG1:16237164:-;+	2	1	3	3	1	0	0	0	2	1
chr1:16237000-16237250;prm:RSG1:16237164:-;-	42	77	51	95	18	2	5	0	1	1
chr1:16237000-16237250;prm:RSG1:16237164:-;+	0	0	0	0	0	1	0	0	0	0
chr1:16352400-16352550;prm:FBXO42:16352491:-;-	17	30	21	46	10	0	3	0	3	0
chr1:16352400-16352550;prm:FBXO42:16352491:-;+	1	1	1	0	0	1	9	1	3	1
chr1:16366800-16367650;prm:SZRD1:16367029:+;-	3	2	1	9	1	2	5	1	0	0
chr1:16366800-16367650;prm:SZRD1:16367029:+;+	78	136	102	204	28	13	51	47	26	6
chr1:16367750-16368150;enhP:SZRD1:16367029:+;-	2	4	1	2	2	0	1	0	4	1
chr1:16420950-16421350;enhD:NECAP2:16440671:+;-	1	2	0	1	0	1	2	0	0	0
chr1:16420950-16421350;enhD:NECAP2:16440671:+;+	7	14	13	12	0	0	0	0	0	1
chr1:16440450-16440850;prm:NECAP2:16440671:+;-	0	2	3	9	1	1	3	1	0	0
chr1:16440450-16440850;prm:NECAP2:16440671:+;+	83	133	111	229	47	10	42	15	1	2
chr1:16441100-16441250;enhP:NECAP2:16440671:+;-	4	0	5	4	0	2	9	3	9	2
chr1:16441350-16441500;enhP:NECAP2:16440671:+;-	7	5	10	18	2	0	0	0	0	0
chr1:16498850-16498950;enhG:RNVU1-18:16514285:-;+	2	0	0	0	0	0	0	0	0	0
chr1:16499050-16499500;enhG:RNVU1-18:16514285:-;+	23	32	24	36	2	0	0	0	0	0
chr1:16514050-16514750;prm:RNVU1-18:16514285:-;-	28	25	27	89	4	5	22	31	17	7
chr1:16514050-16514750;prm:RNVU1-18:16514285:-;+	0	1	0	1	0	0	0	0	1	0
chr1:16613500-16613650;prm:NBPF1:16613605:-;-	9	17	9	27	3	4	1	0	0	0
chr1:16613500-16613650;prm:NBPF1:16613605:-;+	2	4	4	3	1	0	0	0	0	0
chr1:16644150-16644300;enhD:NBPF1:16613605:-;-	4	12	4	17	4	6	0	2	2	0
chr1:16644150-16644300;enhD:NBPF1:16613605:-;+	0	0	0	1	0	0	0	0	0	0
chr1:16644500-16644850;enhD:NBPF1:16613605:-;-	335	485	470	778	119	7	10	8	2	0
chr1:16644500-16644850;enhD:NBPF1:16613605:-;+	82	154	168	283	17	0	6	0	4	1
chr1:16888950-16889700;prm:LOC105376805:16889478:-;-	66	130	99	153	36	1	4	0	0	1
chr1:16888950-16889700;prm:LOC105376805:16889478:-;+	23	24	25	53	8	0	0	0	1	1
chr1:16895050-16895850;prm:RNVU1-18:16895979:+;-	12	34	25	53	9	0	2	1	3	1
chr1:16895050-16895850;prm:RNVU1-18:16895979:+;+	11	16	21	29	11	3	5	3	6	2
chr1:16895900-16897000;prm:RNVU1-18:16895979:+;-	1	2	6	5	0	0	0	0	4	1
chr1:16895900-16897000;prm:RNVU1-18:16895979:+;+	183	169	146	488	105	54	128	78	8	8
chr1:16903850-16904350;enhG:RNVU1-18:16895979:+;-	13	21	23	43	12	2	10	0	0	0
chr1:16904600-16905000;enhG:RNVU1-18:16895979:+;-	100	132	129	280	68	3	6	10	21	10
chr1:16905050-16905450;enhG:RNVU1-18:16895979:+;-	1	1	1	1	3	0	0	0	0	0
chr1:16913550-16913800;enhG:RNVU1-18:16895979:+;-	6	9	4	21	9	0	0	0	0	0
chr1:16913850-16914200;enhG:RNVU1-18:16895979:+;-	14	4	9	18	4	0	0	0	0	0
chr1:16914350-16914500;enhG:RNVU1-18:16895979:+;-	2	13	6	13	4	2	0	0	0	0
chr1:16960700-16960900;enhD:ATP13A2:17011972:-;-	0	3	2	3	0	0	0	0	0	0
chr1:16960700-16960900;enhD:ATP13A2:17011972:-;+	2	0	0	8	0	0	0	0	0	0
chr1:17011950-17012150;prm:ATP13A2:17011972:-;-	0	0	0	0	0	0	0	0	0	0
chr1:17011950-17012150;prm:ATP13A2:17011972:-;+	1	1	1	6	1	1	0	3	0	0
chr1:17053600-17054350;prm:SDHB:17054170:-;-	81	151	126	222	36	35	136	81	37	11
chr1:17053600-17054350;prm:SDHB:17054170:-;+	0	0	0	1	0	0	2	4	2	3
chr1:17060450-17060800;enhG:PADI2:17119453:-;+	2	6	1	1	0	0	0	0	0	0
chr1:17067050-17067550;enhG:PADI2:17119453:-;+	14	9	16	15	1	1	2	0	0	0
chr1:17097800-17098150;enhG:PADI2:17119453:-;+	4	1	2	5	0	0	0	0	0	0
chr1:17118700-17119150;enhP:PADI2:17119453:-;+	0	3	1	0	3	0	0	0	0	0
chr1:17119300-17119950;prm:PADI2:17119453:-;-	34	61	38	75	17	0	0	0	0	0
chr1:17119300-17119950;prm:PADI2:17119453:-;+	8	10	13	12	1	0	0	0	0	0
chr1:17355950-17356100;enhD:RCC2:17438563:-;-	1	1	0	4	0	0	0	0	0	0
chr1:17355950-17356100;enhD:RCC2:17438563:-;+	0	0	0	1	0	0	0	0	0	0
chr1:17437450-17438100;enhP:RCC2:17438563:-;+	7	29	10	30	2	5	16	1	10	0
chr1:17438250-17438850;prm:RCC2:17438563:-;-	14	15	13	34	9	8	28	23	12	5
chr1:17438250-17438850;prm:RCC2:17438563:-;+	13	1	6	29	1	1	6	5	0	0
chr1:17439300-17440000;prm:RCC2:17439754:-;-	28	39	39	90	8	5	26	17	0	1
chr1:17439300-17440000;prm:RCC2:17439754:-;+	4	11	13	29	2	2	3	0	9	1
chr1:17539350-17539650;prm:ARHGEF10L:17539834:+;-	0	1	0	0	0	0	0	0	0	0
chr1:17539350-17539650;prm:ARHGEF10L:17539834:+;+	0	0	0	0	0	0	1	0	0	0
chr1:17540050-17540450;enhP:ARHGEF10L:17539834:+;-	0	0	0	8	0	0	0	0	0	0
chr1:17618200-17618650;prm:ARHGEF10L:17618312:+;-	1	1	1	2	0	0	0	0	0	0
chr1:17618200-17618650;prm:ARHGEF10L:17618312:+;+	12	23	33	30	12	0	0	0	0	1
chr1:17630100-17630300;enhG:ARHGEF10L:17539834:+;-	0	1	0	1	0	0	0	0	0	0
chr1:18926650-18927000;enhG:IFFO2:18956332:-;+	21	15	13	36	3	8	18	30	3	0
chr1:18927600-18928000;enhG:IFFO2:18956332:-;+	2	6	0	2	2	2	9	1	0	0
chr1:18948450-18948900;enhG:IFFO2:18956332:-;+	2	11	13	13	1	1	14	3	0	0
chr1:18955450-18956350;prm:IFFO2:18956332:-;-	8	10	7	19	1	51	130	69	9	5
