id	bedgraph/WB_pCRO_HK1_1910	bedgraph/WB_pCRO_HK2_1910	bedgraph/WB_pCRO_HK3_1910	bedgraph/WB_pCRO_HK4_1910	bedgraph/WB_pCRO_SL1_1910	bedgraph/WB_pChRO_EK6_2003	bedgraph/WB_pChRO_EK33_2003	bedgraph/WB_pChRO_EK45_2003	bedgraph/WB_pChRO_EK52_2003	bedgraph/WB_pChRO_EK53_2003
chr1:9148010-9182338;MIR34AHG;-	4	4	2	5	1	2	4	1	3	7
chr1:9151667-9151777;MIR34A;-	0	0	0	0	0	0	0	0	0	0
chr1:9182203-9192085;LOC102724571;+	0	2	1	0	0	0	0	0	1	1
chr1:9234803-9271335;H6PD;+	108	270	177	311	85	54	18	15	12	17
chr1:9239843-9271335;H6PD;+	27	108	57	136	28	23	5	2	6	9
chr1:9292881-9369531;SPSB1;+	18	39	41	113	15	53	106	46	23	22
chr1:9425093-9428916;LOC100506022;-	19	27	19	59	3	0	0	0	0	1
chr1:9425093-9428996;LOC100506022;-	19	27	19	61	3	0	0	0	0	1
chr1:9539468-9582773;SLC25A33;+	46	104	57	226	18	85	60	45	46	41
chr1:9588873-9604962;TMEM201;+	4	10	7	65	3	18	20	13	10	7
chr1:9588873-9614877;TMEM201;+	5	15	9	126	4	19	26	16	12	8
chr1:9651731-9729114;PIK3CD;+	1043	2581	1928	2304	587	445	95	90	271	241
chr1:9652609-9654586;PIK3CD-AS1;-	23	47	28	55	16	2	9	1	2	2
chr1:9672425-9687574;PIK3CD-AS2;-	1	3	1	51	2	0	3	0	1	0
chr1:9672425-9687574;PIK3CD-AS2;-	1	3	1	51	2	0	3	0	1	0
chr1:9680844-9687574;PIK3CD-AS2;-	1	2	1	32	2	0	2	0	1	0
chr1:9729020-9824526;CLSTN1;-	89	219	130	368	44	64	26	26	26	19
chr1:9729020-9824526;CLSTN1;-	89	219	130	368	44	64	26	26	26	19
chr1:9729020-9824526;CLSTN1;-	89	219	130	368	44	64	26	26	26	19
chr1:9848275-9910258;CTNNBIP1;-	74	166	110	203	34	41	24	20	18	13
chr1:9848275-9910258;CTNNBIP1;-	74	166	110	203	34	41	24	20	18	13
chr1:9922112-9943427;LZIC;-	60	114	94	172	29	18	7	6	7	4
chr1:9926297-9943427;LZIC;-	49	93	73	141	27	13	6	6	7	4
chr1:9926297-9943427;LZIC;-	49	93	73	141	27	13	6	6	7	4
chr1:9926297-9943427;LZIC;-	49	93	73	141	27	13	6	6	7	4
chr1:9926297-9943427;LZIC;-	49	93	73	141	27	13	6	6	7	4
chr1:9942922-9985498;NMNAT1;+	103	194	154	276	61	23	21	5	8	14
chr1:9943427-9981766;NMNAT1;+	97	188	149	260	58	23	20	5	7	12
chr1:9943427-9985498;NMNAT1;+	102	193	154	272	61	23	20	5	8	14
chr1:9967380-9967458;MIR5697;+	0	0	0	0	0	0	0	0	0	0
chr1:9997196-10016020;RBP7;+	13	37	32	37	6	3	1	1	3	2
chr1:10032982-10181238;UBE4B;+	268	791	556	919	125	87	30	44	55	56
chr1:10032982-10181238;UBE4B;+	268	791	556	919	125	87	30	44	55	56
chr1:10210705-10308597;KIF1B;+	67	185	134	362	31	75	66	48	63	67
chr1:10210705-10381603;KIF1B;+	132	364	253	689	54	105	80	60	93	96
chr1:10227717-10227803;MIR1273D;+	0	1	0	0	0	0	0	0	0	0
chr1:10298965-10299070;RNU6-1;+	0	1	0	2	0	0	0	0	0	0
chr1:10298965-10299070;RNU6-9;+	0	1	0	2	0	0	0	0	0	0
chr1:10298965-10299070;RNU6-7;+	0	1	0	2	0	0	0	0	0	0
chr1:10298965-10299070;RNU6-8;+	0	1	0	2	0	0	0	0	0	0
chr1:10298965-10299070;RNU6-2;+	0	1	0	2	0	0	0	0	0	0
chr1:10398991-10420511;PGD;+	183	378	294	438	84	103	53	19	32	31
chr1:10398991-10420511;PGD;+	183	378	294	438	84	103	53	19	32	31
chr1:10399117-10420511;PGD;+	175	366	280	415	81	103	53	19	31	30
chr1:10430101-10442815;APITD1;+	20	47	34	65	13	5	5	1	2	1
chr1:10430101-10452003;APITD1-CORT;+	20	50	36	72	14	6	5	1	3	1
chr1:10430101-10452003;APITD1-CORT;+	20	50	36	72	14	6	5	1	3	1
chr1:10430101-10452003;APITD1-CORT;+	20	50	36	72	14	6	5	1	3	1
chr1:10430746-10442815;APITD1;+	19	44	33	58	12	5	4	0	1	0
chr1:10430746-10452003;APITD1-CORT;+	19	47	35	65	13	6	4	0	2	0
chr1:10430746-10452003;APITD1-CORT;+	19	47	35	65	13	6	4	0	2	0
chr1:10449718-10452003;CORT;+	0	2	1	4	0	1	0	0	0	0
chr1:10460545-10472556;DFFA;-	19	52	45	103	13	5	5	2	3	5
chr1:10460545-10472556;DFFA;-	19	52	45	103	13	5	5	2	3	5
chr1:10474945-10630761;PEX14;+	110	265	168	431	44	59	44	39	41	42
chr1:10636605-10796676;CASZ1;-	71	191	103	246	28	135	170	130	48	48
chr1:10647205-10796676;CASZ1;-	60	145	92	217	24	123	155	126	41	41
chr1:10946472-10982037;C1orf127;-	3	9	8	14	4	1	0	0	0	1
chr1:11012621-11025492;TARDBP;+	120	256	166	341	66	63	56	47	33	36
chr1:11026522-11047239;MASP2;-	0	1	1	3	0	0	3	0	2	1
chr1:11044797-11047239;MASP2;-	0	1	0	1	0	0	0	0	1	0
chr1:11054591-11060034;SRM;-	23	38	32	90	9	10	7	5	5	3
chr1:11066612-11099910;EXOSC10;-	54	149	102	223	32	26	5	13	9	10
chr1:11066612-11099910;EXOSC10;-	54	149	102	223	32	26	5	13	9	10
chr1:11099674-11102106;LOC105376736;+	34	62	42	70	16	0	0	0	0	0
chr1:11099674-11102106;LOC105376736;+	34	62	42	70	16	0	0	0	0	0
chr1:11100018-11102106;LOC105376736;+	25	44	27	53	11	0	0	0	0	0
chr1:11106530-11262551;MTOR;-	149	407	247	542	80	59	7	23	38	36
chr1:11143897-11149538;MTOR-AS1;+	0	0	0	0	0	0	0	0	0	0
chr1:11189288-11195981;ANGPTL7;+	0	0	0	0	0	0	0	0	0	0
chr1:11273197-11288434;UBIAD1;+	68	106	95	175	35	12	8	4	6	4
chr1:11479237-11537583;DISP3;+	4	8	4	20	2	1	0	0	0	2
chr1:11609530-11613354;LOC101929181;+	0	0	0	0	0	0	0	1	0	0
chr1:11648360-11654831;FBXO2;-	6	14	16	66	1	3	5	4	0	0
chr1:11654374-11663327;FBXO44;+	22	41	25	59	10	5	2	1	2	1
chr1:11654374-11663327;FBXO44;+	22	41	25	59	10	5	2	1	2	1
chr1:11654856-11663327;FBXO44;+	21	40	24	55	10	5	2	1	1	0
chr1:11654856-11663327;FBXO44;+	21	40	24	55	10	5	2	1	1	0
chr1:11654856-11663327;FBXO44;+	21	40	24	55	10	5	2	1	1	0
chr1:11654856-11663327;FBXO44;+	21	40	24	55	10	5	2	1	1	0
chr1:11654856-11663327;FBXO44;+	21	40	24	55	10	5	2	1	1	0
chr1:11664092-11674352;FBXO6;+	27	66	41	85	17	9	9	6	9	10
chr1:11674479-11681214;MAD2L2;-	16	35	32	87	12	8	6	3	4	3
chr1:11674479-11691621;MAD2L2;-	23	39	38	152	13	10	9	3	4	5
chr1:11691723-11720279;DRAXIN;+	28	32	37	73	17	1	4	1	0	0
chr1:11736084-11750771;AGTRAP;+	102	221	189	256	71	25	8	8	4	3
chr1:11736084-11750771;AGTRAP;+	102	221	189	256	71	25	8	8	4	3
chr1:11736084-11750771;AGTRAP;+	102	221	189	256	71	25	8	8	4	3
chr1:11736084-11750771;AGTRAP;+	102	221	189	256	71	25	8	8	4	3
chr1:11736084-11750771;AGTRAP;+	102	221	189	256	71	25	8	8	4	3
chr1:11762192-11789585;C1orf167;+	1	1	1	14	0	0	2	3	3	2
chr1:11777076-11779619;LOC102724659;-	0	0	0	0	1	1	1	2	1	1
chr1:11785729-11806103;MTHFR;-	137	238	165	319	53	70	66	42	24	22
chr1:11806095-11843144;CLCN6;+	50	131	82	219	17	32	10	9	11	12
chr1:11806095-11843144;CLCN6;+	50	131	82	219	17	32	10	9	11	12
chr1:11806095-11843144;CLCN6;+	50	131	82	219	17	32	10	9	11	12
chr1:11840318-11847616;NPPA-AS1;+	9	29	16	43	1	2	1	0	1	3
chr1:11845709-11847783;NPPA;-	0	3	1	2	0	0	0	0	0	0
chr1:11857463-11858935;NPPB;-	0	0	0	0	0	0	0	1	0	0
chr1:11908153-11908272;RNU5E-1;+	25	27	25	40	13	3	2	2	4	5
chr1:11919587-11926428;KIAA2013;-	48	83	67	111	25	19	1	3	4	2
chr1:11934666-11975542;PLOD1;+	63	127	87	227	48	16	7	9	8	11
chr1:11934666-11975542;PLOD1;+	63	127	87	227	48	16	7	9	8	11
chr1:11980180-12013515;MFN2;+	94	260	181	316	65	65	66	43	54	55
chr1:11980180-12013515;MFN2;+	94	260	181	316	65	65	66	43	54	55
chr1:12019241-12032049;MIIP;+	34	49	47	99	14	14	3	6	2	2
chr1:12029157-12029222;MIR6729;+	0	0	0	0	0	0	0	0	0	0
chr1:12063376-12144207;TNFRSF8;+	83	125	84	162	43	7	7	4	6	1
chr1:12063376-12144207;TNFRSF8;+	83	125	84	162	43	7	7	4	6	1
chr1:12166942-12167038;MIR7846;+	7	10	9	12	4	1	1	1	0	0
chr1:12167002-12209220;TNFRSF1B;+	836	1946	1407	1813	481	303	205	111	180	170
chr1:12191712-12191773;MIR4632;+	2	5	3	4	1	1	0	1	2	2
chr1:12230038-12512046;VPS13D;+	334	819	517	986	163	153	71	81	104	110
chr1:12230038-12512046;VPS13D;+	334	819	517	986	163	153	71	81	104	110
chr1:12507245-12507397;SNORA59B;+	0	0	0	0	0	0	0	0	0	0
chr1:12507245-12507397;SNORA59A;+	0	0	0	0	0	0	0	0	0	0
chr1:12567909-12616784;DHRS3;-	36	117	68	178	22	41	26	22	15	15
chr1:12567909-12617731;DHRS3;-	47	138	78	214	29	42	31	23	15	16
chr1:12578956-12579023;MIR6730;-	1	0	0	1	0	0	0	0	0	0
chr1:12644546-12667086;AADACL4;+	0	0	0	0	1	0	0	0	0	0
chr1:12716114-12728759;AADACL3;+	0	0	0	0	0	0	0	0	0	0
chr1:12716114-12728759;AADACL3;+	0	0	0	0	0	0	0	0	0	0
chr1:12746185-12761169;C1orf158;+	0	0	0	1	0	0	0	0	1	0
chr1:12774847-12777905;PRAMEF12;+	0	0	0	0	0	0	0	0	0	0
chr1:12791396-12796628;PRAMEF1;+	0	0	0	0	0	0	0	0	0	0
chr1:12794690-12796628;PRAMEF1;+	0	0	0	0	0	0	0	0	0	0
chr1:12824759-12831410;PRAMEF11;-	0	0	0	0	0	0	0	0	0	0
chr1:12847376-12848756;HNRNPCL1;-	0	0	0	0	0	0	0	0	0	0
chr1:12857085-12861909;PRAMEF2;+	0	0	0	0	0	0	0	0	0	0
chr1:12879211-12886201;PRAMEF4;-	0	0	0	0	0	0	0	0	0	0
chr1:12892895-12898270;PRAMEF10;-	1	0	0	0	0	0	0	0	0	0
chr1:12916646-12920480;PRAMEF7;+	0	0	0	0	0	0	0	0	0	0
chr1:12938471-12947580;PRAMEF6;-	0	0	0	0	0	0	0	0	0	0
chr1:13049807-13053659;PRAMEF27;-	0	0	0	0	0	0	0	0	0	0
chr1:13061231-13062237;HNRNPCL3;+	0	0	0	0	0	0	0	0	0	0
chr1:13061309-13062237;HNRNPCL4;+	0	0	0	0	0	0	0	0	0	0
chr1:13073677-13077884;PRAMEF26;+	0	0	0	0	0	0	0	0	0	0
chr1:13073677-13078038;PRAMEF25;+	0	0	0	0	0	0	0	0	0	0
chr1:13094514-13099717;PRAMEF36P;-	0	0	0	0	0	0	0	0	0	0
chr1:13094514-13099717;PRAMEF34P;-	0	0	0	0	0	0	0	0	0	0
chr1:13115487-13116854;HNRNPCL2;-	0	0	0	0	0	0	0	0	0	0
chr1:13127068-13132274;PRAMEF36P;+	0	0	0	0	0	0	0	0	0	0
chr1:13127068-13132274;PRAMEF34P;+	0	0	0	0	0	0	0	0	0	0
chr1:13148750-13153111;PRAMEF25;-	0	0	0	0	0	0	0	0	0	0
chr1:13148904-13153111;PRAMEF26;-	0	0	0	0	0	0	0	0	0	0
chr1:13164554-13165482;HNRNPCL4;-	0	0	0	0	0	0	0	0	0	0
chr1:13164554-13165560;HNRNPCL3;-	0	0	0	0	0	0	0	0	0	0
chr1:13175280-13179132;PRAMEF9;+	0	0	0	0	0	0	0	0	0	0
chr1:13175280-13179132;PRAMEF27;+	0	0	0	0	0	0	0	0	0	0
chr1:13196187-13201409;PRAMEF13;-	0	0	0	0	0	0	0	0	0	0
chr1:13222694-13226154;PRAMEF18;-	0	0	0	0	0	0	0	0	0	0
chr1:13223331-13226109;PRAMEF22;-	0	0	0	0	0	0	0	0	0	0
chr1:13254197-13263435;PRAMEF5;+	0	0	0	0	0	0	0	0	1	0
chr1:13281303-13285137;PRAMEF8;-	0	0	0	0	0	0	0	0	0	0
chr1:13303538-13308907;PRAMEF33P;+	0	0	0	0	0	0	0	0	0	0
chr1:13315580-13322595;PRAMEF15;+	0	0	0	0	0	0	0	0	0	0
chr1:13341891-13347134;PRAMEF14;-	0	0	0	0	0	0	0	0	0	1
chr1:13368430-13371947;PRAMEF19;-	0	0	0	0	0	0	0	0	0	0
chr1:13389631-13392629;PRAMEF17;+	0	0	0	0	0	0	0	0	0	0
chr1:13410449-13421328;PRAMEF20;+	0	0	1	2	0	0	0	0	0	1
chr1:13474976-13513747;LRRC38;-	4	2	2	3	1	1	0	0	0	0
chr1:13583756-13617957;PDPN;+	2	2	2	116	0	1	2	0	0	1
chr1:13583756-13617957;PDPN;+	2	2	2	116	0	1	2	0	0	1
chr1:13585471-13617957;PDPN;+	2	2	2	85	0	1	2	0	0	1
chr1:13585471-13617957;PDPN;+	2	2	2	85	0	1	2	0	0	1
chr1:13700239-13825079;PRDM2;+	458	1113	766	1089	222	346	287	269	174	181
chr1:13704854-13788079;PRDM2;+	260	575	429	561	126	214	239	221	130	139
chr1:13704854-13825079;PRDM2;+	421	1026	699	975	204	321	260	254	167	175
chr1:13749380-13788079;PRDM2;+	198	443	324	404	87	187	205	200	116	129
chr1:14598716-15068155;KAZN;+	46	137	97	460	19	6	6	5	19	25
chr1:14598716-15118048;KAZN;+	53	160	104	496	22	6	6	5	24	32
chr1:14924128-15068155;KAZN;+	43	134	93	317	15	5	2	2	11	15
chr1:14929799-15068155;KAZN;+	36	120	79	272	14	5	2	2	11	15
chr1:14945918-15068155;KAZN;+	35	103	74	237	13	4	2	2	10	15
chr1:15111814-15152464;TMEM51-AS1;-	2	3	2	25	0	2	1	0	2	1
chr1:15152531-15220478;TMEM51;+	3	5	9	70	1	3	2	2	3	4
chr1:15152531-15220478;TMEM51;+	3	5	9	70	1	3	2	2	3	4
chr1:15153710-15220480;TMEM51;+	3	5	9	50	1	2	1	1	3	4
chr1:15153710-15220480;TMEM51;+	3	5	9	50	1	2	1	1	3	4
chr1:15153732-15220478;TMEM51;+	3	5	9	50	1	2	1	1	3	4
chr1:15153732-15220478;TMEM51;+	3	5	9	50	1	2	1	1	3	4
chr1:15164195-15171624;C1orf195;-	0	1	0	0	0	0	0	0	1	1
chr1:15168473-15171624;C1orf195;-	0	1	0	0	0	0	0	0	0	0
chr1:15247271-15398126;FHAD1;+	13	30	26	44	7	3	4	4	6	2
chr1:15409894-15430343;EFHD2;+	413	1012	731	972	224	157	242	143	162	194
chr1:15438441-15446658;CTRC;+	4	7	7	5	0	4	4	5	17	16
chr1:15456727-15472091;CELA2A;+	3	0	3	6	0	0	0	0	0	2
chr1:15476100-15491400;CELA2B;+	0	0	1	1	0	0	1	0	0	0
chr1:15491400-15524445;CASP9;-	71	139	100	148	40	59	93	56	27	29
chr1:15491400-15524445;CASP9;-	71	139	100	148	40	59	93	56	27	29
chr1:15491400-15524445;CASP9;-	71	139	100	148	40	59	93	56	27	29
chr1:15491400-15524445;CASP9;-	71	139	100	148	40	59	93	56	27	29
chr1:15491400-15524790;CASP9;-	73	142	100	154	41	62	99	64	27	29
chr1:15526812-15571733;DNAJC16;+	86	173	102	219	25	37	41	27	9	9
chr1:15526812-15571733;DNAJC16;+	86	173	102	219	25	37	41	27	9	9
chr1:15526812-15571733;DNAJC16;+	86	173	102	219	25	37	41	27	9	9
chr1:15571698-15585110;AGMAT;-	23	41	43	77	20	2	1	0	2	0
chr1:15617457-15661057;DDI2;+	67	156	99	261	30	37	41	33	19	17
chr1:15659712-15662030;RSC1A1;+	4	10	4	21	2	4	1	3	0	1
chr1:15684331-15734769;PLEKHM2;+	97	270	176	323	52	111	140	75	58	64
chr1:15736313-15741392;SLC25A34;+	8	20	18	36	6	9	8	2	15	9
chr1:15742491-15747797;TMEM82;+	1	1	1	2	0	1	0	3	2	4
chr1:15758759-15786589;FBLIM1;+	1	1	0	71	2	1	0	0	1	1
chr1:15764498-15775220;FBLIM1;+	0	1	0	24	0	0	0	0	1	0
chr1:15764963-15786589;FBLIM1;+	1	1	0	52	1	0	0	0	1	0
chr1:15807161-15807699;UQCRHL;-	1	6	2	1	0	0	0	0	0	0
chr1:15834214-15848147;FLJ37453;-	251	328	288	464	140	69	109	54	26	21
chr1:15847863-15940455;SPEN;+	320	822	547	1034	184	181	146	89	91	82
chr1:15871148-15905467;MIR5096;+	87	232	150	312	51	30	13	11	13	9
chr1:15941868-15976132;ZBTB17;-	78	154	113	225	33	56	105	40	31	34
chr1:15941868-15976132;ZBTB17;-	78	154	113	225	33	56	105	40	31	34
chr1:15941868-15976132;ZBTB17;-	78	154	113	225	33	56	105	40	31	34
chr1:15941868-15976132;ZBTB17;-	78	154	113	225	33	56	105	40	31	34
chr1:16004235-16006695;C1orf64;+	0	1	0	0	0	0	0	0	0	0
chr1:16014027-16018790;HSPB7;-	0	0	0	1	0	0	0	0	0	0
chr1:16021990-16034050;CLCNKA;+	0	1	0	15	0	0	0	0	0	1
chr1:16021990-16034050;CLCNKA;+	0	1	0	15	0	0	0	0	0	1
chr1:16021990-16034050;CLCNKA;+	0	1	0	15	0	0	0	0	0	1
chr1:16043735-16057326;CLCNKB;+	0	0	0	13	0	0	0	0	0	0
chr1:16048761-16057326;CLCNKB;+	0	0	0	13	0	0	0	0	0	0
chr1:16057768-16073632;FAM131C;-	0	1	0	27	0	0	0	0	0	1
chr1:16124336-16156087;EPHA2;-	0	2	1	83	0	2	5	2	0	3
chr1:16198103-16212609;ARHGEF19;-	11	30	24	49	7	7	14	3	4	4
chr1:16231686-16237164;RSG1;-	32	53	39	66	17	10	8	12	7	6
chr1:16246839-16352491;FBXO42;-	195	439	309	559	88	93	63	40	53	42
chr1:16367029-16398148;SZRD1;+	86	206	122	261	41	90	116	102	87	86
chr1:16367029-16398148;SZRD1;+	86	206	122	261	41	90	116	102	87	86
chr1:16367029-16398148;SZRD1;+	86	206	122	261	41	90	116	102	87	86
chr1:16367029-16398148;SZRD1;+	86	206	122	261	41	90	116	102	87	86
chr1:16367029-16398148;SZRD1;+	86	206	122	261	41	90	116	102	87	86
chr1:16367029-16398148;SZRD1;+	86	206	122	261	41	90	116	102	87	86
chr1:16398642-16437424;SPATA21;-	5	7	4	11	1	3	5	2	3	3
chr1:16440671-16460089;NECAP2;+	99	246	152	248	72	41	42	27	21	21
chr1:16440671-16460089;NECAP2;+	99	246	152	248	72	41	42	27	21	21
chr1:16440671-16460089;NECAP2;+	99	246	152	248	72	41	42	27	21	21
chr1:16467435-16492701;CROCCP3;-	18	39	32	79	10	18	9	2	4	3
chr1:16514121-16514285;RNVU1-18;-	2	3	3	7	0	1	1	3	3	1
chr1:16514121-16514285;RNU1-3;-	2	3	3	7	0	1	1	3	3	1
chr1:16514121-16514285;RNU1-4;-	2	3	3	7	0	1	1	3	3	1
chr1:16514121-16514285;RNU1-2;-	2	3	3	7	0	1	1	3	3	1
chr1:16514121-16514285;RNU1-1;-	2	3	3	7	0	1	1	3	3	1
chr1:16538723-16540035;FAM231B;+	0	0	0	0	0	0	0	0	0	0
chr1:16548913-16548987;MIR3675;+	0	0	0	0	0	0	0	0	0	0
chr1:16562426-16613605;NBPF1;-	55	102	67	174	23	18	3	5	4	6
chr1:16618255-16630906;CROCCP2;-	25	75	38	105	6	26	5	3	6	4
chr1:16645573-16650420;MST1P2;+	4	8	1	5	0	0	1	0	1	1
chr1:16666784-16666948;RNVU1-18;-	0	0	0	0	0	0	0	0	0	0
chr1:16666784-16666948;RNU1-3;-	0	0	0	0	0	0	0	0	0	0
chr1:16666784-16666948;RNU1-4;-	0	0	0	0	0	0	0	0	0	0
chr1:16666784-16666948;RNU1-2;-	0	0	0	0	0	0	0	0	0	0
chr1:16666784-16666948;RNU1-1;-	0	0	0	0	0	0	0	0	0	0
chr1:16673002-16673512;FAM231A;+	0	0	0	0	0	0	0	0	0	0
chr1:16673002-16673657;FAM231C;+	0	0	0	0	0	0	0	0	0	0
chr1:16681254-16681328;MIR3675;+	0	0	0	0	0	0	0	0	0	0
chr1:16691217-16720157;ESPNP;-	1	3	0	8	0	2	1	0	0	1
chr1:16733806-16734461;FAM231C;-	0	0	0	0	0	0	0	0	0	0
chr1:16733951-16734461;FAM231A;-	0	0	0	0	0	0	0	0	0	0
chr1:16740515-16740679;RNVU1-18;+	0	0	0	0	0	0	0	0	0	0
chr1:16740515-16740679;RNU1-3;+	0	0	0	0	0	0	0	0	0	0
chr1:16740515-16740679;RNU1-4;+	0	0	0	0	0	0	0	0	0	0
chr1:16740515-16740679;RNU1-2;+	0	0	0	0	0	0	0	0	0	0
chr1:16740515-16740679;RNU1-1;+	0	0	0	0	0	0	0	0	0	0
chr1:16754633-16764480;MST1L;-	1	0	0	0	0	0	0	0	0	0
chr1:16858948-16859021;MIR3675;-	0	0	0	0	0	0	0	0	0	0
chr1:16888537-16889478;LOC105376805;-	24	45	26	37	11	0	0	0	0	0
chr1:16888537-16889478;LOC105376805;-	24	45	26	37	11	0	0	0	0	0
chr1:16888537-16889666;LOC105376805;-	45	81	62	87	26	1	2	0	0	1
chr1:16888537-16889666;LOC105376805;-	45	81	62	87	26	1	2	0	0	1
chr1:16895979-16896143;RNVU1-18;+	0	0	0	0	0	0	0	0	0	0
chr1:16895979-16896143;RNU1-3;+	0	0	0	0	0	0	0	0	0	0
chr1:16895979-16896143;RNU1-4;+	0	0	0	0	0	0	0	0	0	0
chr1:16895979-16896143;RNU1-2;+	0	0	0	0	0	0	0	0	0	0
chr1:16895979-16896143;RNU1-1;+	0	0	0	0	0	0	0	0	0	0
chr1:16921949-16972979;CROCC;+	24	84	40	113	12	24	16	14	13	12
chr1:16974503-16980678;MFAP2;-	0	0	0	4	0	0	1	0	2	0
chr1:16974503-16980678;MFAP2;-	0	0	0	4	0	0	1	0	2	0
chr1:16974503-16981586;MFAP2;-	0	0	0	4	0	0	1	0	4	1
chr1:16974503-16981586;MFAP2;-	0	0	0	4	0	0	1	0	4	1
chr1:16985957-17011972;ATP13A2;-	33	78	75	137	27	43	17	20	10	8
chr1:16985957-17011972;ATP13A2;-	33	78	75	137	27	43	17	20	10	8
chr1:16985957-17011972;ATP13A2;-	33	78	75	137	27	43	17	20	10	8
chr1:17018725-17054170;SDHB;-	110	235	153	310	53	65	87	70	31	26
chr1:17066760-17119453;PADI2;-	245	572	397	622	97	95	17	21	49	34
chr1:17205125-17246006;PADI1;+	1	0	3	5	0	0	0	2	0	2
chr1:17249097-17284232;PADI3;+	7	7	6	8	3	0	1	1	1	0
chr1:17277888-17277975;MIR3972;+	0	0	0	0	0	0	0	0	0	0
chr1:17308194-17364000;PADI4;+	88	247	168	195	55	59	66	58	36	40
chr1:17372195-17401699;PADI6;+	1	5	5	7	0	0	2	1	0	0
chr1:17406754-17438563;RCC2;-	35	123	75	401	21	64	82	60	37	32
chr1:17406754-17439754;RCC2;-	59	151	98	476	31	69	97	72	38	34
chr1:17539834-17697875;ARHGEF10L;+	51	146	108	210	32	50	17	15	28	35
chr1:17580552-17697875;ARHGEF10L;+	50	146	104	186	32	50	17	15	27	32
chr1:17580552-17697875;ARHGEF10L;+	50	146	104	186	32	50	17	15	27	32
chr1:17618312-17697875;ARHGEF10L;+	49	144	103	165	32	49	16	14	27	32
chr1:17755312-17827063;ACTL8;+	1	2	0	27	0	1	2	0	1	3
chr1:18065656-18074411;LOC101927876;+	2	0	1	2	0	0	0	0	0	0
chr1:18107745-18378483;IGSF21;+	2	6	3	10	5	0	1	2	3	3
chr1:18480929-18485986;KLHDC7A;+	3	5	2	9	0	0	0	0	0	0
chr1:18631005-18736138;PAX7;+	0	1	1	3	1	0	1	0	1	3
chr1:18631005-18736138;PAX7;+	0	1	1	3	1	0	1	0	1	3
chr1:18631005-18748866;PAX7;+	0	1	1	3	1	0	1	0	2	3
chr1:18839598-18859661;TAS1R2;-	0	0	1	1	0	0	0	3	1	0
chr1:18871429-18890891;ALDH4A1;-	1	2	4	22	1	10	11	11	3	2
chr1:18871429-18902799;ALDH4A1;-	12	25	18	84	6	28	29	18	15	10
chr1:18871429-18902799;ALDH4A1;-	12	25	18	84	6	28	29	18	15	10
chr1:18871429-18902799;ALDH4A1;-	12	25	18	84	6	28	29	18	15	10
chr1:18883201-18883275;MIR4695;-	0	0	0	0	0	0	0	0	0	0
chr1:18897070-18897148;MIR1290;-	0	0	0	0	0	0	0	0	0	0
chr1:18904279-18956332;IFFO2;-	95	184	93	235	42	161	284	153	46	40
chr1:19074505-19210252;UBR4;-	303	761	526	999	154	246	194	182	149	150
chr1:19210385-19230163;LOC101927895;+	67	124	87	192	48	53	78	50	38	39
chr1:19210385-19240704;LOC101927895;+	74	162	103	226	52	61	82	57	40	41
chr1:19215663-19251559;EMC1;-	39	93	47	159	12	17	3	5	3	4
chr1:19215663-19251559;EMC1;-	39	93	47	159	12	17	3	5	3	4
chr1:19215663-19251559;EMC1;-	39	93	47	159	12	17	3	5	3	4
chr1:19215663-19251559;EMC1;-	39	93	47	159	12	17	3	5	3	4
chr1:19251580-19260128;MRTO4;+	20	36	37	131	11	2	1	3	4	3
chr1:19265981-19274074;AKR7L;-	1	0	2	7	0	1	2	1	1	0
chr1:19265981-19274074;AKR7L;-	1	0	2	7	0	1	2	1	1	0
chr1:19282562-19288786;AKR7A3;-	1	2	1	9	0	3	0	0	1	1
chr1:19293246-19295736;LOC100506730;-	0	4	1	6	2	1	0	1	0	0
chr1:19302707-19312146;AKR7A2;-	19	39	39	84	12	12	15	10	4	7
chr1:19312245-19329300;PQLC2;+	39	86	64	128	29	17	5	12	8	7
chr1:19312245-19329300;PQLC2;+	39	86	64	128	29	17	5	12	8	7
chr1:19312245-19329300;PQLC2;+	39	86	64	128	29	17	5	12	8	7
chr1:19312245-19329300;PQLC2;+	39	86	64	128	29	17	5	12	8	7
chr1:19312245-19332428;PQLC2;+	43	101	72	153	31	21	6	12	9	8
chr1:19338772-19484707;CAPZB;-	513	1535	981	1530	278	392	180	173	222	223
chr1:19338772-19485641;CAPZB;-	549	1584	1016	1603	299	403	206	185	229	229
chr1:19338772-19485641;CAPZB;-	549	1584	1016	1603	299	403	206	185	229	229
chr1:19338772-19485641;CAPZB;-	549	1584	1016	1603	299	403	206	185	229	229
chr1:19374174-19485641;CAPZB;-	409	1143	739	1175	221	270	149	118	157	154
chr1:19596976-19629821;MINOS1;+	66	204	138	287	40	51	60	36	22	18
chr1:19596976-19629821;MINOS1;+	66	204	138	287	40	51	60	36	22	18
chr1:19596976-19629821;MINOS1;+	66	204	138	287	40	51	60	36	22	18
chr1:19596976-19629821;MINOS1;+	66	204	138	287	40	51	60	36	22	18
chr1:19596976-19629821;MINOS1;+	66	204	138	287	40	51	60	36	22	18
chr1:19596976-19658456;MINOS1-NBL1;+	78	257	160	392	45	64	87	46	25	22
